trip_id,realtime_trip_id
9916771-125-D-Saturday-50,2706024
9916772-125-D-Saturday-50,2946013
9916773-125-D-Saturday-50,2946010
9916774-125-D-Saturday-50,2806002
9916775-125-D-Saturday-50,2946032
9916776-125-D-Saturday-50,2946012
9916777-125-D-Saturday-50,2806001
9916778-125-D-Saturday-50,2806006
9916779-125-D-Saturday-50,3986017
9916780-125-D-Saturday-50,2946025
9916781-125-D-Saturday-50,2806004
9916782-125-D-Saturday-50,3986021
9916783-125-D-Saturday-50,3986019
9916784-125-D-Saturday-50,2806003
9916785-125-D-Saturday-50,2806008
9916786-125-D-Saturday-50,3986024
9916787-125-D-Saturday-50,3986023
9916788-125-D-Saturday-50,2806005
9916789-125-D-Saturday-50,2806010
9916790-125-D-Saturday-50,2946005
9916791-125-D-Saturday-50,2946020
9916792-125-D-Saturday-50,2806007
9916793-125-D-Saturday-50,2806012
9916794-125-D-Saturday-50,2946008
9916795-125-D-Saturday-50,3986028
9916796-125-D-Saturday-50,2806009
9916797-125-D-Saturday-50,2806014
9916798-125-D-Saturday-50,2946017
9916799-125-D-Saturday-50,2946030
9916800-125-D-Saturday-50,2806011
9916801-125-D-Saturday-50,2806016
9916802-125-D-Saturday-50,3986013
9916803-125-D-Saturday-50,3986014
9916804-125-D-Saturday-50,2806013
9916805-125-D-Saturday-50,2806018
9916806-125-D-Saturday-50,2946023
9916807-125-D-Saturday-50,2946018
9916808-125-D-Saturday-50,2806015
9916809-125-D-Saturday-50,2806020
9916810-125-D-Saturday-50,3986011
9916811-125-D-Saturday-50,3986012
9916812-125-D-Saturday-50,2806017
9916813-125-D-Saturday-50,2806022
9916814-125-D-Saturday-50,2946027
9916815-125-D-Saturday-50,2946016
9916816-125-D-Saturday-50,2806019
9916817-125-D-Saturday-50,2806024
9916818-125-D-Saturday-50,3986009
9916819-125-D-Saturday-50,3986010
9916820-125-D-Saturday-50,2806021
9916821-125-D-Saturday-50,2946028
9916822-125-D-Saturday-50,2946024
9916823-125-D-Saturday-50,2806023
9916824-125-D-Saturday-50,3986007
9916825-125-D-Saturday-50,3986008
9916826-125-D-Saturday-50,2816002
9916827-125-D-Saturday-50,2816003
9916828-125-D-Saturday-50,2566014
9916829-125-D-Saturday-50,2566012
9916830-125-D-Saturday-50,2566010
9916831-125-D-Saturday-50,2566001
9916832-125-D-Saturday-50,2566006
9916833-125-D-Saturday-50,2566009
9916834-125-D-Saturday-50,2566007
9916835-125-D-Saturday-50,2566005
9916836-125-D-Saturday-50,2566011
9916837-125-D-Saturday-50,2566004
9916838-125-D-Saturday-50,2566013
9916839-125-D-Saturday-50,2566003
9916840-125-D-Saturday-50,2566002
9916841-125-D-Saturday-50,2566008
9917267-125-D-Saturday-50,386006
9917268-125-D-Saturday-50,386004
9917269-125-D-Saturday-50,386003
9917270-125-D-Saturday-50,386008
9917271-125-D-Saturday-50,386002
9917272-125-D-Saturday-50,386005
9917273-125-D-Saturday-50,386001
9917274-125-D-Saturday-50,386007
9917275-125-D-Saturday-50,386009
9917286-125-D-Sunday-50,2507001
9917287-125-D-Sunday-50,2507003
9917288-125-D-Sunday-50,2507005
9917289-125-D-Sunday-50,2507007
9917290-125-D-Sunday-50,2507009
9917291-125-D-Sunday-50,2507011
9917292-125-D-Sunday-50,2507013
9917293-125-D-Sunday-50,2507015
9917294-125-D-Sunday-50,2507017
9917295-125-D-Sunday-50,2507019
9917296-125-D-Sunday-50,1307002
9917297-125-D-Sunday-50,1417001
9917298-125-D-Sunday-50,1307004
9917299-125-D-Sunday-50,1307006
9917300-125-D-Sunday-50,1417003
9917301-125-D-Sunday-50,1307008
9917302-125-D-Sunday-50,1417005
9917303-125-D-Sunday-50,1307010
9917304-125-D-Sunday-50,1417007
9917305-125-D-Sunday-50,1307012
9917306-125-D-Sunday-50,1417009
9917307-125-D-Sunday-50,1307014
9917308-125-D-Sunday-50,1417011
9917309-125-D-Sunday-50,1307016
9917310-125-D-Sunday-50,1417013
9917311-125-D-Sunday-50,1307018
9917312-125-D-Sunday-50,1417015
9917313-125-D-Sunday-50,1307020
9917314-125-D-Sunday-50,1417017
9917315-125-D-Sunday-50,1307022
9917316-125-D-Sunday-50,1417019
9917317-125-D-Sunday-50,1307024
9917318-125-D-Sunday-50,1417021
9917319-125-D-Sunday-50,1307026
9917320-125-D-Sunday-50,1417023
9917321-125-D-Sunday-50,1307028
9917322-125-D-Sunday-50,1417025
9917323-125-D-Sunday-50,1307030
9917324-125-D-Sunday-50,1417027
9917325-125-D-Sunday-50,1307032
9917326-125-D-Sunday-50,1417029
9917327-125-D-Sunday-50,1307034
9917328-125-D-Sunday-50,1417031
9917329-125-D-Sunday-50,1307036
9917330-125-D-Sunday-50,1417033
9917331-125-D-Sunday-50,1307038
9917332-125-D-Sunday-50,1417035
9917333-125-D-Sunday-50,1307040
9917334-125-D-Sunday-50,1417037
9917335-125-D-Sunday-50,1307042
9917336-125-D-Sunday-50,1417039
9917337-125-D-Sunday-50,1307044
9917338-125-D-Sunday-50,1417041
9917339-125-D-Sunday-50,1307046
9917340-125-D-Sunday-50,1417043
9917341-125-D-Sunday-50,1307048
9917342-125-D-Sunday-50,1307050
9917343-125-D-Sunday-50,1407001
9917344-125-D-Sunday-50,1407003
9917345-125-D-Sunday-50,1407005
9917346-125-D-Sunday-50,1407007
9917347-125-D-Sunday-50,1407009
9917348-125-D-Sunday-50,1407011
9917349-125-D-Sunday-50,1407013
9917350-125-D-Sunday-50,1407015
9917351-125-D-Sunday-50,1407017
9917352-125-D-Sunday-50,1407019
9917353-125-D-Sunday-50,1407021
9917354-125-D-Sunday-50,1207002
9917355-125-D-Sunday-50,1207004
9917356-125-D-Sunday-50,1207006
9917357-125-D-Sunday-50,1207008
9917358-125-D-Sunday-50,1207010
9917359-125-D-Sunday-50,1127001
9917360-125-D-Sunday-50,1207012
9917361-125-D-Sunday-50,1207014
9917362-125-D-Sunday-50,1207016
9917363-125-D-Sunday-50,1207018
9917364-125-D-Sunday-50,1127003
9917365-125-D-Sunday-50,1207020
9917366-125-D-Sunday-50,1207022
9917367-125-D-Sunday-50,1207024
9917368-125-D-Sunday-50,1207026
9917369-125-D-Sunday-50,1127005
9917370-125-D-Sunday-50,1207028
9917371-125-D-Sunday-50,1207030
9917372-125-D-Sunday-50,1207032
9917373-125-D-Sunday-50,1207034
9917374-125-D-Sunday-50,1127007
9917375-125-D-Sunday-50,1207036
9917376-125-D-Sunday-50,1207038
9917377-125-D-Sunday-50,1207040
9917378-125-D-Sunday-50,1207042
9917379-125-D-Sunday-50,1127009
9917380-125-D-Sunday-50,1207044
9917381-125-D-Sunday-50,1207046
9917382-125-D-Sunday-50,1207048
9917383-125-D-Sunday-50,1207050
9917384-125-D-Sunday-50,1127011
9917385-125-D-Sunday-50,1207052
9917386-125-D-Sunday-50,1207054
9917387-125-D-Sunday-50,1207056
9917388-125-D-Sunday-50,1207058
9917389-125-D-Sunday-50,1127013
9917390-125-D-Sunday-50,1207060
9917391-125-D-Sunday-50,1207062
9917392-125-D-Sunday-50,1207064
9917393-125-D-Sunday-50,1207066
9917394-125-D-Sunday-50,1127015
9917395-125-D-Sunday-50,1207068
9917396-125-D-Sunday-50,1207070
9917397-125-D-Sunday-50,1207072
9917398-125-D-Sunday-50,1207074
9917399-125-D-Sunday-50,1127017
9917400-125-D-Sunday-50,1207076
9917401-125-D-Sunday-50,1207078
9917402-125-D-Sunday-50,1207080
9917403-125-D-Sunday-50,1207082
9917404-125-D-Sunday-50,1127019
9917405-125-D-Sunday-50,1207084
9917406-125-D-Sunday-50,1207086
9917407-125-D-Sunday-50,1207088
9917408-125-D-Sunday-50,1127021
9917409-125-D-Sunday-50,1207090
9917410-125-D-Sunday-50,1207092
9917411-125-D-Sunday-50,1207094
9917412-125-D-Sunday-50,1207096
9917413-125-D-Sunday-50,1107001
9917414-125-D-Sunday-50,1107003
9917415-125-D-Sunday-50,1107005
9917416-125-D-Sunday-50,1107007
9917417-125-D-Sunday-50,1107009
9917418-125-D-Sunday-50,1107011
9917419-125-D-Sunday-50,1107013
9917420-125-D-Sunday-50,1107015
9917421-125-D-Sunday-50,1107017
9917422-125-D-Sunday-50,1107019
9917423-125-D-Sunday-50,4007005
9917424-125-D-Sunday-50,4007007
9917425-125-D-Sunday-50,4007009
9917426-125-D-Sunday-50,4007011
9917427-125-D-Sunday-50,1307001
9917428-125-D-Sunday-50,4007013
9917429-125-D-Sunday-50,4007015
9917430-125-D-Sunday-50,1307003
9917431-125-D-Sunday-50,4007017
9917432-125-D-Sunday-50,4007019
9917433-125-D-Sunday-50,1307005
9917434-125-D-Sunday-50,4007021
9917435-125-D-Sunday-50,1307007
9917436-125-D-Sunday-50,4007023
9917437-125-D-Sunday-50,4007025
9917438-125-D-Sunday-50,1307009
9917439-125-D-Sunday-50,4007027
9917440-125-D-Sunday-50,4007029
9917441-125-D-Sunday-50,1307011
9917442-125-D-Sunday-50,4007031
9917443-125-D-Sunday-50,1307013
9917444-125-D-Sunday-50,4007033
9917445-125-D-Sunday-50,4007035
9917446-125-D-Sunday-50,1307015
9917447-125-D-Sunday-50,4007037
9917448-125-D-Sunday-50,1307017
9917449-125-D-Sunday-50,4007039
9917450-125-D-Sunday-50,4007041
9917451-125-D-Sunday-50,1307019
9917452-125-D-Sunday-50,4007043
9917453-125-D-Sunday-50,4007045
9917454-125-D-Sunday-50,1307021
9917455-125-D-Sunday-50,4007047
9917456-125-D-Sunday-50,1307023
9917457-125-D-Sunday-50,4007049
9917458-125-D-Sunday-50,4007051
9917459-125-D-Sunday-50,1307025
9917460-125-D-Sunday-50,4007053
9917461-125-D-Sunday-50,1307027
9917462-125-D-Sunday-50,4007055
9917463-125-D-Sunday-50,4007057
9917464-125-D-Sunday-50,1307029
9917465-125-D-Sunday-50,4007059
9917466-125-D-Sunday-50,1307031
9917467-125-D-Sunday-50,4007061
9917468-125-D-Sunday-50,4007063
9917469-125-D-Sunday-50,1307033
9917470-125-D-Sunday-50,4007065
9917471-125-D-Sunday-50,1307035
9917472-125-D-Sunday-50,4007067
9917473-125-D-Sunday-50,4007069
9917474-125-D-Sunday-50,1307037
9917475-125-D-Sunday-50,4007071
9917476-125-D-Sunday-50,1307039
9917477-125-D-Sunday-50,4007073
9917478-125-D-Sunday-50,4007075
9917479-125-D-Sunday-50,1307041
9917480-125-D-Sunday-50,4007077
9917481-125-D-Sunday-50,1307043
9917482-125-D-Sunday-50,4007079
9917483-125-D-Sunday-50,4007081
9917484-125-D-Sunday-50,1307045
9917485-125-D-Sunday-50,4007083
9917486-125-D-Sunday-50,1307047
9917487-125-D-Sunday-50,4007085
9917488-125-D-Sunday-50,1307049
9917489-125-D-Sunday-50,4007087
9917490-125-D-Sunday-50,4007089
9917491-125-D-Sunday-50,4007091
9917492-125-D-Sunday-50,4007093
9917493-125-D-Sunday-50,4007095
9917494-125-D-Sunday-50,4007097
9917495-125-D-Sunday-50,3987001
9917496-125-D-Sunday-50,1417002
9917497-125-D-Sunday-50,3987003
9917498-125-D-Sunday-50,1417004
9917499-125-D-Sunday-50,1417006
9917500-125-D-Sunday-50,3987005
9917501-125-D-Sunday-50,1417008
9917502-125-D-Sunday-50,1417010
9917503-125-D-Sunday-50,3987007
9917504-125-D-Sunday-50,1417012
9917505-125-D-Sunday-50,1417014
9917506-125-D-Sunday-50,3987009
9917507-125-D-Sunday-50,1417016
9917508-125-D-Sunday-50,1417018
9917509-125-D-Sunday-50,3987011
9917510-125-D-Sunday-50,1417020
9917511-125-D-Sunday-50,1417022
9917512-125-D-Sunday-50,3987013
9917513-125-D-Sunday-50,1417024
9917514-125-D-Sunday-50,1417026
9917515-125-D-Sunday-50,3987015
9917516-125-D-Sunday-50,1417028
9917517-125-D-Sunday-50,1417030
9917518-125-D-Sunday-50,3987017
9917519-125-D-Sunday-50,1417032
9917520-125-D-Sunday-50,1417034
9917521-125-D-Sunday-50,3987019
9917522-125-D-Sunday-50,1417036
9917523-125-D-Sunday-50,1417038
9917524-125-D-Sunday-50,3987021
9917525-125-D-Sunday-50,1417040
9917526-125-D-Sunday-50,1417042
9917527-125-D-Sunday-50,3987023
9917528-125-D-Sunday-50,1417044
9917529-125-D-Sunday-50,3987025
9917530-125-D-Sunday-50,3987027
9917531-125-D-Sunday-50,3987029
9917532-125-D-Sunday-50,3987031
9917533-125-D-Sunday-50,3987033
9917534-125-D-Sunday-50,1207001
9917535-125-D-Sunday-50,1207003
9917536-125-D-Sunday-50,1207005
9917537-125-D-Sunday-50,1207007
9917538-125-D-Sunday-50,1207009
9917539-125-D-Sunday-50,1207011
9917540-125-D-Sunday-50,1207013
9917541-125-D-Sunday-50,1207015
9917542-125-D-Sunday-50,1207017
9917543-125-D-Sunday-50,1207019
9917544-125-D-Sunday-50,1207021
9917545-125-D-Sunday-50,1207023
9917546-125-D-Sunday-50,1207025
9917547-125-D-Sunday-50,1207027
9917548-125-D-Sunday-50,1207029
9917549-125-D-Sunday-50,1207031
9917550-125-D-Sunday-50,1207033
9917551-125-D-Sunday-50,1207035
9917552-125-D-Sunday-50,1207037
9917553-125-D-Sunday-50,1207039
9917554-125-D-Sunday-50,1207041
9917555-125-D-Sunday-50,1207043
9917556-125-D-Sunday-50,1207045
9917557-125-D-Sunday-50,1207047
9917558-125-D-Sunday-50,1207049
9917559-125-D-Sunday-50,1207051
9917560-125-D-Sunday-50,1207053
9917561-125-D-Sunday-50,1207055
9917562-125-D-Sunday-50,1207057
9917563-125-D-Sunday-50,1207059
9917564-125-D-Sunday-50,1207061
9917565-125-D-Sunday-50,1207063
9917566-125-D-Sunday-50,1207065
9917567-125-D-Sunday-50,1207067
9917568-125-D-Sunday-50,1207069
9917569-125-D-Sunday-50,1207071
9917570-125-D-Sunday-50,1207073
9917571-125-D-Sunday-50,1207075
9917572-125-D-Sunday-50,1207077
9917573-125-D-Sunday-50,1207079
9917574-125-D-Sunday-50,1207081
9917575-125-D-Sunday-50,1207083
9917576-125-D-Sunday-50,1207085
9917577-125-D-Sunday-50,1207087
9917578-125-D-Sunday-50,1207089
9917579-125-D-Sunday-50,1207091
9917580-125-D-Sunday-50,1207093
9917581-125-D-Sunday-50,1207095
9917582-125-D-Sunday-50,1207097
9917583-125-D-Sunday-50,2507002
9917584-125-D-Sunday-50,2507004
9917585-125-D-Sunday-50,2507006
9917586-125-D-Sunday-50,2507008
9917587-125-D-Sunday-50,2507010
9917588-125-D-Sunday-50,2507012
9917589-125-D-Sunday-50,2507014
9917590-125-D-Sunday-50,2507016
9917591-125-D-Sunday-50,2507018
9917592-125-D-Sunday-50,2507020
9917593-125-D-Sunday-50,2947004
9917594-125-D-Sunday-50,2947006
9917595-125-D-Sunday-50,2947008
9917596-125-D-Sunday-50,2947010
9917597-125-D-Sunday-50,2947012
9917598-125-D-Sunday-50,2947014
9917599-125-D-Sunday-50,2947016
9917600-125-D-Sunday-50,2947018
9917601-125-D-Sunday-50,2947020
9917602-125-D-Sunday-50,2947022
9917603-125-D-Sunday-50,2947024
9917604-125-D-Sunday-50,2947026
9917605-125-D-Sunday-50,2947028
9917606-125-D-Sunday-50,2947030
9917607-125-D-Sunday-50,2947032
9917608-125-D-Sunday-50,2817001
9917609-125-D-Sunday-50,2817003
9917610-125-D-Sunday-50,2817005
9917611-125-D-Sunday-50,2817007
9917612-125-D-Sunday-50,2817009
9917613-125-D-Sunday-50,2817011
9917614-125-D-Sunday-50,2817013
9917615-125-D-Sunday-50,2817015
9917616-125-D-Sunday-50,2817017
9917617-125-D-Sunday-50,2817019
9917618-125-D-Sunday-50,2817021
9917619-125-D-Sunday-50,2817023
9917620-125-D-Sunday-50,2817025
9917621-125-D-Sunday-50,2817027
9917622-125-D-Sunday-50,2817029
9917623-125-D-Sunday-50,2817031
9917624-125-D-Sunday-50,2817033
9917625-125-D-Sunday-50,2817035
9917626-125-D-Sunday-50,2817037
9917627-125-D-Sunday-50,2817039
9917628-125-D-Sunday-50,2817041
9917629-125-D-Sunday-50,4007006
9917630-125-D-Sunday-50,4007008
9917631-125-D-Sunday-50,4007010
9917632-125-D-Sunday-50,4007012
9917633-125-D-Sunday-50,4007014
9917634-125-D-Sunday-50,4007016
9917635-125-D-Sunday-50,4007018
9917636-125-D-Sunday-50,4007020
9917637-125-D-Sunday-50,4007022
9917638-125-D-Sunday-50,4007024
9917639-125-D-Sunday-50,4007026
9917640-125-D-Sunday-50,4007028
9917641-125-D-Sunday-50,4007030
9917642-125-D-Sunday-50,4007032
9917643-125-D-Sunday-50,4007034
9917644-125-D-Sunday-50,4007036
9917645-125-D-Sunday-50,4007038
9917646-125-D-Sunday-50,4007040
9917647-125-D-Sunday-50,4007042
9917648-125-D-Sunday-50,4007044
9917649-125-D-Sunday-50,4007046
9917650-125-D-Sunday-50,4007048
9917651-125-D-Sunday-50,4007050
9917652-125-D-Sunday-50,4007052
9917653-125-D-Sunday-50,4007054
9917654-125-D-Sunday-50,4007056
9917655-125-D-Sunday-50,4007058
9917656-125-D-Sunday-50,4007060
9917657-125-D-Sunday-50,4007062
9917658-125-D-Sunday-50,4007064
9917659-125-D-Sunday-50,4007066
9917660-125-D-Sunday-50,4007068
9917661-125-D-Sunday-50,4007070
9917662-125-D-Sunday-50,4007072
9917663-125-D-Sunday-50,4007074
9917664-125-D-Sunday-50,4007076
9917665-125-D-Sunday-50,4007078
9917666-125-D-Sunday-50,4007080
9917667-125-D-Sunday-50,4007082
9917668-125-D-Sunday-50,4007084
9917669-125-D-Sunday-50,4007086
9917670-125-D-Sunday-50,4007088
9917671-125-D-Sunday-50,4007090
9917672-125-D-Sunday-50,4007092
9917673-125-D-Sunday-50,4007094
9917674-125-D-Sunday-50,4007096
9917675-125-D-Sunday-50,4007098
9917676-125-D-Sunday-50,4007100
9917677-125-D-Sunday-50,4007102
9917678-125-D-Sunday-50,4007104
9917679-125-D-Sunday-50,2807002
9917680-125-D-Sunday-50,1407002
9917681-125-D-Sunday-50,1407004
9917682-125-D-Sunday-50,1407006
9917683-125-D-Sunday-50,1407008
9917684-125-D-Sunday-50,1407010
9917685-125-D-Sunday-50,1407012
9917686-125-D-Sunday-50,1407014
9917687-125-D-Sunday-50,1407016
9917688-125-D-Sunday-50,1407018
9917689-125-D-Sunday-50,1407020
9917690-125-D-Sunday-50,1407022
9917691-125-D-Sunday-50,1217001
9917692-125-D-Sunday-50,1217003
9917693-125-D-Sunday-50,1217005
9917694-125-D-Sunday-50,1217007
9917695-125-D-Sunday-50,1217009
9917696-125-D-Sunday-50,1217011
9917697-125-D-Sunday-50,1217013
9917698-125-D-Sunday-50,1217015
9917699-125-D-Sunday-50,1217017
9917700-125-D-Sunday-50,1217019
9917701-125-D-Sunday-50,1217021
9917702-125-D-Sunday-50,1217023
9917703-125-D-Sunday-50,1217025
9917704-125-D-Sunday-50,1107002
9917705-125-D-Sunday-50,1107004
9917706-125-D-Sunday-50,1127002
9917707-125-D-Sunday-50,1127004
9917708-125-D-Sunday-50,1107006
9917709-125-D-Sunday-50,1127006
9917710-125-D-Sunday-50,1107008
9917711-125-D-Sunday-50,1127008
9917712-125-D-Sunday-50,1127010
9917713-125-D-Sunday-50,1107010
9917714-125-D-Sunday-50,1127012
9917715-125-D-Sunday-50,1107012
9917716-125-D-Sunday-50,1127014
9917717-125-D-Sunday-50,1127016
9917718-125-D-Sunday-50,1107014
9917719-125-D-Sunday-50,1127018
9917720-125-D-Sunday-50,1107016
9917721-125-D-Sunday-50,1127020
9917722-125-D-Sunday-50,1107018
9917723-125-D-Sunday-50,1127022
9917724-125-D-Sunday-50,1107020
9917725-125-D-Sunday-50,2807001
9917726-125-D-Sunday-50,2807003
9917727-125-D-Sunday-50,2807005
9917728-125-D-Sunday-50,2807007
9917729-125-D-Sunday-50,2807009
9917730-125-D-Sunday-50,2807011
9917731-125-D-Sunday-50,2807013
9917732-125-D-Sunday-50,2807015
9917733-125-D-Sunday-50,2807017
9917734-125-D-Sunday-50,2807019
9917735-125-D-Sunday-50,2807021
9917736-125-D-Sunday-50,2807023
9917737-125-D-Sunday-50,3987002
9917738-125-D-Sunday-50,4007001
9917739-125-D-Sunday-50,3987004
9917740-125-D-Sunday-50,3987006
9917741-125-D-Sunday-50,3987008
9917742-125-D-Sunday-50,3987010
9917743-125-D-Sunday-50,3987012
9917744-125-D-Sunday-50,3987014
9917745-125-D-Sunday-50,3987016
9917746-125-D-Sunday-50,3987018
9917747-125-D-Sunday-50,3987020
9917748-125-D-Sunday-50,3987022
9917749-125-D-Sunday-50,3987024
9917750-125-D-Sunday-50,3987026
9917751-125-D-Sunday-50,3987028
9917752-125-D-Sunday-50,3987030
9917753-125-D-Sunday-50,3987032
9917754-125-D-Sunday-50,3987034
9917755-125-D-Sunday-50,2947003
9917756-125-D-Sunday-50,2947005
9917757-125-D-Sunday-50,2947007
9917758-125-D-Sunday-50,2947009
9917759-125-D-Sunday-50,2947011
9917760-125-D-Sunday-50,2947013
9917761-125-D-Sunday-50,2947015
9917762-125-D-Sunday-50,2947017
9917763-125-D-Sunday-50,2947019
9917764-125-D-Sunday-50,2947021
9917765-125-D-Sunday-50,2947023
9917766-125-D-Sunday-50,2947025
9917767-125-D-Sunday-50,2947027
9917768-125-D-Sunday-50,2947029
9917769-125-D-Sunday-50,2947031
9917770-125-D-Sunday-50,2817002
9917771-125-D-Sunday-50,2807004
9917772-125-D-Sunday-50,2817004
9917773-125-D-Sunday-50,2817006
9917774-125-D-Sunday-50,2807006
9917775-125-D-Sunday-50,2817008
9917776-125-D-Sunday-50,2817010
9917777-125-D-Sunday-50,2807008
9917778-125-D-Sunday-50,2817012
9917779-125-D-Sunday-50,2817014
9917780-125-D-Sunday-50,2807010
9917781-125-D-Sunday-50,2817016
9917782-125-D-Sunday-50,2817018
9917783-125-D-Sunday-50,2807012
9917784-125-D-Sunday-50,2817020
9917785-125-D-Sunday-50,2817022
9917786-125-D-Sunday-50,2807014
9917787-125-D-Sunday-50,2817024
9917788-125-D-Sunday-50,2817026
9917789-125-D-Sunday-50,2807016
9917790-125-D-Sunday-50,2817028
9917791-125-D-Sunday-50,2817030
9917792-125-D-Sunday-50,2807018
9917793-125-D-Sunday-50,2817032
9917794-125-D-Sunday-50,2817034
9917795-125-D-Sunday-50,2807020
9917796-125-D-Sunday-50,2817036
9917797-125-D-Sunday-50,2817038
9917798-125-D-Sunday-50,2807022
9917799-125-D-Sunday-50,2817040
9917800-125-D-Sunday-50,2807024
9917801-125-D-Sunday-50,1217002
9917802-125-D-Sunday-50,1217004
9917803-125-D-Sunday-50,1217006
9917804-125-D-Sunday-50,1217008
9917805-125-D-Sunday-50,1217010
9917806-125-D-Sunday-50,1217012
9917807-125-D-Sunday-50,1217014
9917808-125-D-Sunday-50,1217016
9917809-125-D-Sunday-50,1217018
9917810-125-D-Sunday-50,1217020
9917811-125-D-Sunday-50,1217022
9917812-125-D-Sunday-50,1217024
9918203-125-D-Sunday-50,387005
9918204-125-D-Sunday-50,387006
9918205-125-D-Sunday-50,387001
9918206-125-D-Sunday-50,387002
9918207-125-D-Sunday-50,387004
9918208-125-D-Sunday-50,387003
